B1,B2,B3,B4,B5,B6,B7,FAPAR,LAI
0.075659,0.16944,0.034223,0.073166,0.11179,0.085118,0.045273,0.233387,0.57208
0.020423,0.32474,0.020872,0.036281,0.28504,0.14482,0.030842,0.967725,4.5744
0.05167,0.47048,0.032284,0.071982,0.44872,0.31925,0.15125,0.797621,2.1833
0.072736,0.29109,0.036865,0.059347,0.28842,0.20528,0.13133,0.679129,3.6149
0.023677,0.20036,0.013005,0.037978,0.19178,0.11988,0.045372,0.577984,2.1091
0.035514,0.27453,0.01885,0.048142,0.21687,0.13038,0.048705,0.623689,3.005
0.019869,0.38959,0.016352,0.04242,0.35652,0.2417,0.09984,0.767261,3.5948
0.037715,0.32456,0.025922,0.048601,0.28877,0.17582,0.074473,0.736472,1.8901
0.019854,0.29212,0.012845,0.038302,0.21553,0.09883,0.025795,0.755359,5.5945
0.021778,0.25462,0.016261,0.034331,0.22633,0.15089,0.064863,0.569283,2.0148
0.022091,0.5431,0.018165,0.038548,0.51413,0.37352,0.19254,0.91432,6.1843
0.058727,0.43457,0.024619,0.10484,0.36018,0.20663,0.085077,0.81521,5.033
0.066272,0.29624,0.031386,0.094028,0.23547,0.14071,0.07452,0.639111,3.5658
0.02993,0.55444,0.020726,0.063083,0.50675,0.34271,0.15854,0.949432,5.173
0.02248,0.13792,0.012428,0.026213,0.13218,0.080278,0.02687,0.453112,1.5841
0.03755,0.21305,0.016403,0.062873,0.14387,0.05381,0.013116,0.718817,5.7464
0.079785,0.39783,0.044092,0.08136,0.37102,0.23663,0.13306,0.735471,1.845
0.050252,0.33572,0.021915,0.087966,0.30492,0.19811,0.085606,0.725241,3.6565
0.054083,0.14403,0.023609,0.053551,0.1522,0.13735,0.08128,0.291709,0.85977
0.03952,0.34096,0.021711,0.077348,0.28521,0.15202,0.052217,0.864237,4.3756
0.04431,0.32767,0.023028,0.06817,0.2657,0.18379,0.079552,0.673343,2.0132
0.023468,0.42765,0.018249,0.042598,0.35885,0.20266,0.066278,0.862147,4.7495
0.082178,0.26834,0.043882,0.071725,0.28861,0.23644,0.15078,0.597784,2.0138
0.058465,0.65788,0.020961,0.12655,0.5322,0.30287,0.11106,0.960399,6.8385
0.20884,0.4281,0.082579,0.16026,0.57127,0.57636,0.43871,0.237479,0.39063
0.03156,0.20036,0.018284,0.047765,0.17524,0.078637,0.019935,0.547822,1.6552
0.091947,0.18385,0.044917,0.077889,0.2144,0.20701,0.179,0.271975,0.69516
0.036747,0.29394,0.023465,0.048238,0.24103,0.13947,0.041681,0.676412,2.2693
0.034637,0.36326,0.020213,0.041934,0.30465,0.17759,0.07319,0.657448,3.9274
0.023467,0.50758,0.018524,0.040116,0.47283,0.33143,0.16012,0.90937,5.5913
0.019797,0.27811,0.013901,0.025456,0.23391,0.13101,0.057397,0.836561,4.9424
0.06306,0.39471,0.036571,0.084788,0.39271,0.31674,0.17745,0.579777,1.2291
0.022056,0.35502,0.019671,0.042505,0.28561,0.13186,0.028675,0.972653,6.3629
0.055867,0.29846,0.028883,0.072232,0.23934,0.17603,0.082454,0.526119,1.2403
0.086494,0.22935,0.044624,0.08093,0.24411,0.21673,0.12863,0.305965,0.57785
0.042778,0.44667,0.029287,0.049497,0.44054,0.33605,0.17192,0.724691,4.4359
0.040366,0.24496,0.024197,0.049239,0.25309,0.24665,0.1985,0.396473,0.94106
0.077645,0.45147,0.037436,0.069331,0.41194,0.27878,0.15972,0.746823,5.3941
0.032031,0.4856,0.020457,0.074735,0.38237,0.19427,0.056715,0.967835,5.5681
0.046829,0.6533,0.023032,0.0975,0.54458,0.31132,0.12139,0.94171484,5.9679
0.043291,0.47871,0.029451,0.079757,0.39306,0.2129,0.073306,0.848683,3.4858
0.038721,0.34673,0.023443,0.045586,0.30631,0.19184,0.089027,0.775335,5.2882
0.034425,0.49454,0.021299,0.045032,0.44798,0.27438,0.11807,0.946759,5.2436
0.030254,0.66362,0.026046,0.051726,0.63047,0.45915,0.23188,0.935303864,6.4856
0.04849,0.51207,0.024351,0.088927,0.4175,0.23679,0.096102,0.869913,5.5069
0.051996,0.35825,0.028716,0.054309,0.34614,0.25815,0.13762,0.691823,3.4443
0.037703,0.45537,0.0287,0.05121,0.37033,0.19442,0.081818,0.85789,3.4162
0.077368,0.46894,0.042486,0.087197,0.44613,0.31623,0.16192,0.724284,1.5798
0.07584,0.43007,0.026526,0.13408,0.35999,0.21374,0.076707,0.719037,3.8328
0.052738,0.55922,0.019977,0.11389,0.44709,0.24384,0.084043,0.994323,6.7399
0.012516,0.35953,0.011941,0.020795,0.33151,0.2194,0.093479,0.772343,5.4562
0.022681,0.3417,0.018198,0.043673,0.29115,0.15372,0.042837,0.952534,5.8088
0.056357,0.48886,0.034604,0.074176,0.41386,0.235,0.10139,0.90508,4.2506
0.034226,0.54422,0.023435,0.061974,0.46474,0.28306,0.12082,0.870342,5.1204
0.10464,0.19621,0.052737,0.093865,0.21863,0.21658,0.17384,0.2101,0.41451
0.041104,0.46863,0.024223,0.080654,0.37366,0.19447,0.055461,0.806795,4.1505
0.024429,0.38163,0.02359,0.044585,0.33736,0.17765,0.044155,0.995324,5.3266
0.034803,0.49601,0.025285,0.062134,0.38919,0.20218,0.062756,0.853358,5.1735
0.074828,0.34559,0.040013,0.075332,0.34349,0.2729,0.15369,0.58355,1.8017
0.037146,0.1526,0.019087,0.042682,0.1171,0.082448,0.029479,0.370656,0.87873
0.077545,0.4891,0.028454,0.12954,0.41928,0.25583,0.10425,0.715308,2.8751
0.044231,0.5124,0.022048,0.090881,0.34253,0.1583,0.050312,0.943778,6.5759
0.088241,0.16875,0.038858,0.08745,0.1014,0.081261,0.042214,0.0625196,0.10866
0.082592,0.20649,0.044941,0.076455,0.22085,0.19695,0.14152,0.328922,0.8056
0.033362,0.59629,0.018251,0.079293,0.38613,0.16427,0.038956,0.95425,7.2204
0.033084,0.36345,0.023502,0.046687,0.28285,0.13932,0.036671,0.660396,4.5127
0.029567,0.4147,0.021333,0.058968,0.31036,0.14755,0.038568,0.757823,3.3794
0.041994,0.35141,0.015366,0.080945,0.22719,0.09392,0.020763,0.757845,5.5739
0.054359,0.32796,0.029585,0.085063,0.29267,0.21092,0.099225,0.584595,1.5782
0.039237,0.51356,0.023306,0.072899,0.44329,0.27341,0.11329,0.843161,4.653
0.033407,0.67567,0.023627,0.08395,0.51599,0.26397,0.07766,0.96760532,6.8983
0.028933,0.42735,0.021395,0.068191,0.40469,0.27884,0.11054,0.841995,3.0734
0.055237,0.44852,0.033271,0.05803,0.39811,0.24632,0.1244,0.836275,2.7143
0.087044,0.22622,0.044452,0.077623,0.25644,0.25609,0.16483,0.280159,0.45972
0.02618,0.33819,0.020347,0.055643,0.27754,0.13075,0.031699,0.940348398,7.4814
0.054465,0.38925,0.032967,0.073121,0.35825,0.24037,0.098446,0.653092,1.579
0.030589,0.21137,0.019501,0.045562,0.16763,0.083521,0.022811,0.639771,4.284
0.03853,0.50135,0.025958,0.076781,0.38191,0.18906,0.059382,0.882453,5.8003
0.038085,0.24455,0.012724,0.070522,0.19819,0.12428,0.04141,0.671825,3.7915
0.022378,0.41082,0.020867,0.044932,0.35514,0.20198,0.055412,0.911295,3.3418
0.017203,0.42759,0.013109,0.037898,0.34225,0.18952,0.069525,0.691977,4.8843
0.068873,0.33324,0.035659,0.07022,0.32133,0.23664,0.13004,0.628573,1.6612
0.031529,0.4255,0.022459,0.053316,0.36858,0.22298,0.089052,0.723943,4.0204
0.022438,0.58832,0.021267,0.035386,0.51357,0.31285,0.12384,0.95070459,6.6815
0.053727,0.29994,0.028459,0.054891,0.29335,0.18733,0.082579,0.724812,3.4498
0.058913,0.50669,0.021303,0.11596,0.40724,0.22034,0.070449,0.814594,5.0145
0.071777,0.41779,0.030596,0.13502,0.3481,0.20115,0.072052,0.75812,2.9341
0.049925,0.3184,0.024492,0.067405,0.26322,0.16483,0.087513,0.683947,3.8483
0.12435,0.41952,0.048802,0.10345,0.51442,0.452,0.29723,0.531333,1.1575
0.049385,0.48467,0.024227,0.10838,0.41152,0.23347,0.07611,0.882607,4.4628
0.064997,0.16964,0.032071,0.057563,0.18119,0.16741,0.097265,0.362285,1.2459
0.045071,0.49392,0.029971,0.063592,0.47124,0.35292,0.18041,0.823306,3.2778
0.036385,0.31137,0.017581,0.033739,0.27996,0.16736,0.073503,0.854271,4.7402
0.023172,0.15918,0.014514,0.033662,0.099289,0.037625,0.012504,0.592284,3.359
0.054421,0.34265,0.032731,0.066243,0.34941,0.30396,0.18091,0.605066,1.2373
0.026024,0.23079,0.016906,0.032566,0.20735,0.11799,0.039644,0.767415,4.5285
0.058926,0.17189,0.027704,0.061704,0.1172,0.089689,0.050175,0.301543,0.69866
0.01805,0.24944,0.010891,0.033075,0.2137,0.13001,0.052371,0.397221,2.8683
0.090948,0.27925,0.03859,0.095505,0.27672,0.22535,0.1495,0.513271,2.4901
0.03811,0.47012,0.026127,0.063685,0.38069,0.20566,0.075344,0.884224,4.0985
0.051561,0.3227,0.028329,0.065867,0.29627,0.19397,0.081553,0.653499,2.528
0.023843,0.44288,0.021923,0.039883,0.34861,0.16737,0.043757,0.975282,6.5579
0.039473,0.15049,0.017274,0.06165,0.12218,0.068246,0.01705,0.357973,1.0903
0.12955,0.48098,0.041855,0.18333,0.40122,0.25041,0.1241,0.741499,3.8358
0.093561,0.22177,0.043644,0.092626,0.23972,0.22376,0.16352,0.31977,0.72152
0.020086,0.39291,0.014674,0.039249,0.31392,0.17058,0.058052,0.67958,5.1587
0.13896,0.36529,0.062398,0.11527,0.39955,0.37421,0.26373,0.505263,1.1447
0.10785,0.29557,0.050618,0.092777,0.30497,0.26101,0.18671,0.467093,1.0707
0.078952,0.17405,0.040033,0.068379,0.19669,0.20268,0.15898,0.29051,0.7361
0.059716,0.30118,0.03345,0.061913,0.2928,0.2159,0.12934,0.600633,1.6538
0.08712,0.12571,0.045507,0.073089,0.1414,0.15146,0.11388,0.0140393,0.020103
0.035072,0.41907,0.018286,0.074494,0.35155,0.20653,0.074373,0.886182,4.9524
0.04988,0.37451,0.028608,0.065207,0.3537,0.2482,0.11084,0.67617,2.124
0.096524,0.2698,0.04926,0.089727,0.29423,0.28917,0.21471,0.354189,0.67696
0.076927,0.23298,0.031588,0.055032,0.28344,0.24965,0.14518,0.310497,0.47382
0.02557,0.33717,0.01691,0.058755,0.28808,0.15339,0.038544,0.908182,6.028
0.049166,0.3387,0.02224,0.10528,0.29248,0.16342,0.043122,0.756063,2.2366
0.21814,0.48542,0.072422,0.18646,0.58463,0.50206,0.31018,0.361438,0.55409
0.031351,0.4247,0.018461,0.052229,0.38055,0.26186,0.1252,0.841588,3.5539
0.047654,0.16481,0.022202,0.085534,0.13078,0.056845,0.011905,0.45485,0.9759
0.024048,0.28556,0.017172,0.034326,0.24026,0.13103,0.039486,0.750827,5.0964
0.047059,0.34033,0.024474,0.074326,0.28899,0.17334,0.068009,0.72787,3.1531
0.099943,0.36882,0.038542,0.083518,0.41175,0.34074,0.20071,0.437558,0.90901
0.030571,0.30822,0.018999,0.034659,0.28976,0.18778,0.074412,0.554037,2.8815
0.018988,0.53762,0.019563,0.037437,0.44211,0.24106,0.07518,0.982839,6.3147
0.13324,0.38425,0.040635,0.13752,0.38276,0.28124,0.16079,0.550275,2.7004
0.024221,0.20437,0.014344,0.049218,0.19051,0.15769,0.084804,0.476641,1.1626
0.035782,0.52396,0.026504,0.055051,0.48819,0.33975,0.15849,0.817982,5.4981
0.06506,0.57884,0.028322,0.14192,0.32429,0.10261,0.0182,0.953161,4.9455
0.031031,0.33309,0.0223,0.039532,0.24889,0.12615,0.053352,0.677985,3.7926
0.044771,0.40105,0.025138,0.082857,0.34114,0.1928,0.065807,0.766161,3.9757
0.039865,0.29042,0.023092,0.046151,0.26873,0.18058,0.082092,0.537823,3.8527
0.059111,0.16877,0.030396,0.059155,0.14061,0.11963,0.064506,0.22165,0.37111
0.041891,0.28307,0.022978,0.050463,0.22219,0.10903,0.03697,0.686169,2.1009
0.048981,0.35913,0.03279,0.055603,0.34554,0.23972,0.1036,0.708389,2.2012
0.035427,0.32371,0.023476,0.055328,0.25792,0.14772,0.045,0.663872,1.7049
0.057535,0.43204,0.031335,0.075035,0.35086,0.19979,0.088179,0.845229,4.3557
0.044642,0.33152,0.028672,0.04667,0.29874,0.20225,0.090804,0.519442,2.8279
0.033623,0.39562,0.016953,0.047364,0.38077,0.26333,0.12268,0.844756,4.3961
0.026899,0.079943,0.010549,0.041262,0.069139,0.05254,0.019936,0.194689,0.47575
0.12639,0.23505,0.063072,0.10312,0.26858,0.27064,0.20056,0.208098,0.31866
0.03452,0.49848,0.023178,0.083387,0.4157,0.21536,0.055919,0.94495115,6.4847
0.087783,0.27163,0.047224,0.086626,0.29848,0.25945,0.18192,0.463815,1.4862
0.033135,0.47357,0.020887,0.059215,0.40809,0.23889,0.08846,0.90057,4.9895
0.13951,0.18296,0.074538,0.11505,0.22064,0.23975,0.22903,0.00128106,0.0022711
0.041026,0.21291,0.026085,0.042116,0.1985,0.13011,0.056685,0.474485,1.0094
0.04946,0.29845,0.026867,0.049956,0.2926,0.19324,0.098292,0.84535,5.6179
0.094812,0.29528,0.047114,0.094521,0.3242,0.28601,0.1799,0.478104,1.0057
0.037649,0.24769,0.017659,0.04988,0.20768,0.15724,0.078148,0.603185,2.412
0.1075,0.26836,0.054059,0.094133,0.30971,0.27097,0.18369,0.295097,1.7476
0.071711,0.16035,0.0344,0.079336,0.16959,0.15694,0.10145,0.205854,0.44629
0.047318,0.42293,0.023513,0.086475,0.38162,0.29893,0.16199,0.677446,2.5393
0.033182,0.20703,0.022781,0.044471,0.18164,0.094388,0.038136,0.874258,4.0323
0.063758,0.53045,0.029232,0.078593,0.50692,0.3551,0.19593,0.818565,5.0919
0.026388,0.47435,0.022739,0.058612,0.40285,0.22149,0.062118,0.925573,3.6573
0.03302,0.42611,0.023297,0.040078,0.37089,0.22475,0.095453,0.855811,5.1486
0.046915,0.38397,0.024062,0.090963,0.3484,0.22228,0.084027,0.809677,2.7427
0.024257,0.46459,0.021855,0.0528,0.36375,0.17274,0.039698,0.854931,4.9572
0.023651,0.19474,0.014843,0.031921,0.15415,0.09665,0.03063,0.516373,1.3887
0.080353,0.37647,0.026706,0.12805,0.32407,0.18994,0.076502,0.71225,5.0925
0.05417,0.31003,0.03477,0.064405,0.30163,0.19678,0.097119,0.76109,2.0128
0.042446,0.34848,0.01851,0.073934,0.3085,0.20237,0.088163,0.706651,3.6443
0.020311,0.23819,0.016003,0.036624,0.16478,0.060022,0.012456,0.793496,3.6492
0.048127,0.18364,0.025612,0.056782,0.18074,0.15034,0.078711,0.308209,0.57789
0.022012,0.43996,0.017884,0.041353,0.37948,0.23249,0.08909,0.708488,4.1978
0.016499,0.33091,0.014897,0.034783,0.25454,0.11281,0.023909,0.904354,6.6762
0.059648,0.51346,0.025168,0.11189,0.43429,0.26752,0.11494,0.725505,5.2734
0.020902,0.10908,0.012472,0.027913,0.087007,0.065036,0.026836,0.269709,0.52721
0.12071,0.61178,0.033559,0.20794,0.53103,0.33144,0.13879,0.83193,3.9781
0.039833,0.31716,0.025069,0.043548,0.31793,0.26435,0.15189,0.652069,2.4574
0.029982,0.31063,0.022629,0.040083,0.27174,0.14956,0.040144,0.733007,4.892
0.13177,0.2662,0.063425,0.10949,0.29241,0.28142,0.2158,0.27082,0.46529
0.0657,0.38959,0.024561,0.11021,0.27874,0.13488,0.044014,0.758703,5.4973
0.056654,0.55199,0.026057,0.10231,0.38675,0.20165,0.075897,0.74514,5.453
0.037268,0.44951,0.025088,0.054118,0.37294,0.20169,0.073462,0.830533,4.9225
0.033573,0.41978,0.02348,0.049274,0.37905,0.27138,0.11777,0.752345,3.0171
0.02866,0.37273,0.023531,0.043471,0.34531,0.20419,0.063565,0.951533,4.2052
0.076866,0.25819,0.041352,0.082957,0.27716,0.25893,0.1609,0.368665,0.57482
0.054706,0.55221,0.024362,0.091454,0.52571,0.35219,0.16576,0.932965,5.0415
0.018799,0.18293,0.011818,0.027966,0.15448,0.099516,0.03631,0.531564,1.8265
0.05763,0.49466,0.027436,0.089535,0.50227,0.40029,0.21792,0.769153,2.204
0.041932,0.17216,0.024828,0.043176,0.1708,0.13896,0.079501,0.376178,0.71463
0.0396,0.4234,0.01968,0.078386,0.3859,0.27769,0.13438,0.64988,2.5896
0.025422,0.56956,0.021981,0.04768,0.49113,0.29929,0.12047,0.947826,5.0584
0.030339,0.36311,0.023799,0.039597,0.33544,0.21914,0.076039,0.736186,1.615
0.026787,0.21287,0.020992,0.037821,0.18131,0.087021,0.019181,0.816024,3.5017
0.04196,0.34523,0.025742,0.04228,0.31099,0.18668,0.07508,0.869759,4.823
0.022731,0.48166,0.019435,0.030889,0.39504,0.21975,0.077944,0.917862,6.9786
0.024614,0.33023,0.021601,0.030264,0.26889,0.12691,0.032817,0.980903,5.9025
0.020261,0.30996,0.017303,0.03955,0.28493,0.16192,0.044047,0.945395,5.9392
0.034037,0.52917,0.024525,0.053787,0.51813,0.40387,0.22294,0.882145,4.0156
0.054091,0.53611,0.028934,0.092654,0.45074,0.27125,0.11435,0.81774,5.1981
0.05299,0.39084,0.01758,0.085983,0.34486,0.20782,0.085066,0.795751,4.3664
0.042891,0.40993,0.027745,0.057821,0.36871,0.24037,0.10467,0.698302,2.802
0.039259,0.41992,0.026271,0.050657,0.37425,0.24169,0.10563,0.742291,3.8202
0.049818,0.3683,0.022976,0.083988,0.29743,0.20101,0.089049,0.673343,3.0741
0.046979,0.44838,0.031923,0.056764,0.42611,0.26018,0.10446,0.883124,2.4856
0.02923,0.40849,0.025289,0.040173,0.3609,0.20037,0.064677,0.93368,4.6296
0.060344,0.12795,0.030994,0.051878,0.14091,0.13131,0.11033,0.269291,0.72533
0.11665,0.23879,0.056666,0.092789,0.29878,0.31025,0.22645,0.310332,0.97952
0.079411,0.31698,0.029772,0.074447,0.36068,0.29902,0.16747,0.493372,1.572
0.08398,0.63807,0.029594,0.1712,0.53468,0.30215,0.098926,0.959288,5.1022
0.068086,0.3092,0.02756,0.076964,0.31832,0.2607,0.16382,0.640431,2.605
0.041159,0.48025,0.02267,0.070997,0.43595,0.34111,0.19608,0.744139,3.737
0.022403,0.35337,0.017829,0.0306,0.31829,0.18985,0.06873,0.922108,5.2188
0.080709,0.35463,0.03782,0.096057,0.36804,0.30017,0.15856,0.589985,1.5516
0.032656,0.5142,0.025238,0.055365,0.4357,0.25203,0.091241,0.899404,5.5548
0.037914,0.34229,0.023512,0.061173,0.31629,0.21195,0.091748,0.744722,2.7915
0.062328,0.4037,0.026339,0.11582,0.28811,0.12395,0.036392,0.792715,3.0729
0.076274,0.38888,0.037718,0.079655,0.39484,0.32889,0.19912,0.672496,2.4426
0.022916,0.20346,0.017014,0.034671,0.1718,0.083249,0.025008,0.872047,4.9992
0.055305,0.23301,0.026876,0.05902,0.22935,0.19088,0.11325,0.418594,1.2446
0.067963,0.22309,0.033984,0.07187,0.23079,0.18474,0.10268,0.459833,1.0506
0.021164,0.52644,0.018972,0.05024,0.39344,0.18669,0.047878,0.953005966,7.0946
0.060849,0.2884,0.0304,0.068649,0.25596,0.16236,0.075328,0.668921,2.7178
0.046656,0.2334,0.025674,0.054884,0.21794,0.14831,0.059801,0.449295,0.81869
0.015677,0.30502,0.01362,0.026109,0.27464,0.1892,0.083558,0.73535,3.2755
0.051969,0.55291,0.029091,0.107,0.50266,0.32363,0.13269,0.925936,3.5888
0.092068,0.31692,0.045236,0.1296,0.2831,0.18386,0.096545,0.563156,1.9056
0.046315,0.26743,0.022787,0.075085,0.24286,0.18271,0.085303,0.444818,1.1408
0.031485,0.55562,0.023291,0.057556,0.50419,0.34752,0.16538,0.801647,4.4398
0.040805,0.22552,0.024242,0.045675,0.17847,0.098155,0.028683,0.626219,1.9798
0.030832,0.26705,0.022165,0.05257,0.21285,0.094445,0.0199,0.819764,4.179
0.039625,0.53858,0.021371,0.083253,0.49561,0.32808,0.14584,0.937002,6.6361
0.069175,0.34609,0.032093,0.098994,0.2998,0.22969,0.10753,0.577027,1.5716
0.038756,0.45357,0.030379,0.046229,0.44208,0.31637,0.14544,0.807983,4.8552
0.031074,0.53481,0.024285,0.064317,0.47393,0.2792,0.093881,0.937050444,4.4161
0.03439,0.43389,0.021842,0.080567,0.33842,0.16546,0.041995,0.816739,3.1471
0.031001,0.31393,0.021798,0.046152,0.27426,0.1663,0.057476,0.653213,1.664
0.016763,0.30576,0.012752,0.025928,0.268,0.17115,0.067507,0.692824,3.7622
0.027347,0.6829,0.019346,0.067418,0.59324,0.38721,0.17756,0.94716006,6.702
0.026001,0.28937,0.022456,0.047854,0.24769,0.11438,0.0288,0.980899876,6.4604
0.017487,0.38025,0.015857,0.025589,0.33313,0.19518,0.064825,0.922834,6.0796
0.016862,0.42757,0.013881,0.039671,0.36698,0.22154,0.084738,0.867086,5.1551
0.078281,0.11878,0.039638,0.081875,0.086164,0.05596,0.032837,0.13519,0.2811
0.048543,0.38633,0.021883,0.10256,0.32152,0.17333,0.049606,0.688006,2.3798
0.030444,0.33749,0.018412,0.060382,0.25172,0.10873,0.024241,0.627671,2.8796
0.05855,0.4012,0.03516,0.079029,0.3898,0.28448,0.15002,0.667117,1.8011
0.031441,0.34293,0.023357,0.041108,0.31469,0.19198,0.068122,0.79827,4.7613
0.029851,0.3974,0.017363,0.054611,0.38325,0.31608,0.1979,0.67925,3.551
0.10171,0.14587,0.051114,0.088151,0.16661,0.18516,0.12922,0.0398695,0.088897
0.027426,0.33558,0.018035,0.037768,0.30963,0.20464,0.096907,0.79288,5.0023
0.14293,0.23285,0.069277,0.10977,0.27333,0.27188,0.22977,0.128172,0.25188
0.025469,0.40937,0.017104,0.055984,0.36583,0.23122,0.092201,0.745877,3.9139
0.047844,0.3397,0.029546,0.054917,0.31992,0.21828,0.10023,0.689194,2.6028
0.024723,0.49212,0.023575,0.039393,0.44415,0.26954,0.09389,0.989241,5.9583
0.054945,0.14306,0.02661,0.058689,0.15653,0.15682,0.11774,0.265111,0.59419
0.023698,0.43808,0.021434,0.043436,0.33489,0.1555,0.036013,0.918522,3.2789
0.027889,0.4141,0.022245,0.044307,0.30702,0.14065,0.044515,0.933823,4.4974
0.029352,0.45474,0.023109,0.044616,0.41906,0.254,0.090829,0.936146332,5.6447
0.024288,0.37741,0.020062,0.049132,0.29569,0.13516,0.029836,0.914089,5.6086
0.024823,0.5667,0.021603,0.057762,0.48079,0.27546,0.091718,0.96371,6.3111
0.047206,0.33505,0.026705,0.050054,0.27649,0.14701,0.0633,0.86911,5.757
0.040469,0.15408,0.020848,0.043554,0.11999,0.087163,0.036369,0.366333,0.90595
0.027715,0.33402,0.019466,0.034878,0.32517,0.21596,0.098899,0.843799,4.301
0.068543,0.38632,0.031896,0.08519,0.28834,0.15577,0.095568,0.834119,3.6764
0.017644,0.14543,0.013752,0.025376,0.11202,0.043371,0.010129,0.735559,4.9807
0.066723,0.14887,0.033189,0.062002,0.1202,0.10095,0.053921,0.198781,0.43125
0.028911,0.23121,0.017665,0.046021,0.18542,0.086754,0.027402,0.852775,5.6714
0.039179,0.36168,0.025057,0.07495,0.3212,0.18453,0.050422,0.859122,3.7146
0.01497,0.091487,0.0096658,0.017352,0.069374,0.038456,0.0096291,0.390335,1.0532
0.08372,0.17418,0.040586,0.077007,0.18494,0.17401,0.10449,0.178717,0.33187
0.061746,0.3209,0.026622,0.10415,0.26591,0.16871,0.060913,0.600204,1.8006
0.068353,0.53241,0.032506,0.11478,0.40005,0.2072,0.082489,0.812933,3.7027
0.024079,0.30509,0.020187,0.03234,0.25053,0.12357,0.031935,0.799744,5.3081
0.0287,0.60041,0.022924,0.054157,0.52982,0.32349,0.12862,0.95918064,5.8356
0.02765,0.26767,0.018427,0.041208,0.17461,0.063667,0.015118,0.775698,3.7489
0.055402,0.5318,0.024896,0.081713,0.36967,0.18638,0.071707,0.825968,5.7507
0.12734,0.29519,0.06757,0.11398,0.33483,0.3069,0.22415,0.292611,0.4911
0.047175,0.30177,0.02191,0.075356,0.25936,0.13878,0.051841,0.861135,6.6463
0.018029,0.32832,0.017635,0.030237,0.29601,0.17108,0.047627,0.819126,3.8168
0.043916,0.37817,0.027422,0.048245,0.34358,0.23441,0.10885,0.638935,3.8689
0.027351,0.4156,0.022027,0.058056,0.38093,0.273,0.12307,0.749408,1.8423
0.20991,0.31034,0.11115,0.16126,0.401,0.44801,0.35467,0.0613052,0.084216
0.023343,0.51598,0.023405,0.041311,0.39472,0.18247,0.043606,0.981875906,7.453
0.033231,0.41983,0.021876,0.081653,0.36862,0.24172,0.093105,0.77968,2.1705
0.034513,0.44398,0.022093,0.074662,0.3679,0.19297,0.053761,0.897897,4.3274
0.027152,0.60984,0.020734,0.06844,0.49404,0.26689,0.084615,0.968756008,7.8318
0.073303,0.2,0.035135,0.067729,0.22464,0.20593,0.15998,0.418803,1.1663
0.054043,0.46835,0.027564,0.064858,0.46781,0.35696,0.19256,0.807653,4.4225
0.070036,0.10838,0.03445,0.056563,0.12506,0.13552,0.11324,0.080256,0.14131
0.043149,0.51424,0.030582,0.058081,0.47238,0.31902,0.15434,0.792396,4.8899
0.031004,0.40579,0.01785,0.075484,0.3305,0.16406,0.040341,0.984192,6.0867
0.041426,0.30876,0.016746,0.077049,0.27615,0.20196,0.094672,0.638385,2.6842
0.16368,0.4408,0.066923,0.15959,0.49267,0.47211,0.31971,0.54417,1.2607
0.033011,0.4036,0.019318,0.063419,0.34236,0.19456,0.073104,0.945131,5.8262
0.032335,0.5924,0.023067,0.078604,0.48582,0.26746,0.086627,0.94227991,6.9425
0.11902,0.19062,0.060881,0.098537,0.22243,0.22488,0.20432,0.150964,0.33691
0.052954,0.43903,0.034328,0.070309,0.43138,0.3093,0.14552,0.778811,2.0126
0.046293,0.30172,0.025152,0.05802,0.27686,0.18057,0.073032,0.57849,2.1502
0.029375,0.053316,0.014983,0.032392,0.044249,0.03802,0.011034,0.0222101,0.033946
0.016776,0.50666,0.018137,0.027923,0.45832,0.30763,0.12897,0.938916,4.7758
0.055342,0.37382,0.023851,0.090447,0.3435,0.22399,0.09952,0.796114,3.2812
0.016316,0.4352,0.015811,0.031345,0.37706,0.22564,0.083233,0.757669,5.1368
0.032806,0.55864,0.023767,0.066685,0.48989,0.29672,0.11205,0.971454,5.3745
0.016647,0.28826,0.015875,0.030988,0.22922,0.10069,0.019599,0.859496,4.9463
0.087451,0.25653,0.043745,0.086823,0.26928,0.24613,0.14978,0.389499,0.79903
0.022377,0.045008,0.00985,0.021577,0.028379,0.02202,0.011245,0.0347523,0.052705
0.097606,0.29885,0.022154,0.14734,0.2587,0.19839,0.087277,0.528,1.859
0.14059,0.63182,0.056263,0.1203,0.71774,0.56967,0.34207,0.752235,1.7018
0.18953,0.38869,0.064742,0.13816,0.46851,0.41818,0.28544,0.278443,0.67057
0.094792,0.15127,0.049021,0.079521,0.17546,0.18971,0.15953,0.0598367,0.084591
0.030769,0.38177,0.019798,0.049094,0.34552,0.23615,0.10273,0.640255,3.6287
0.14861,0.22694,0.078003,0.12485,0.26723,0.27662,0.25232,0.0888019,0.13504
0.085748,0.38393,0.040906,0.097462,0.34612,0.24358,0.14395,0.686873,2.6721
0.043376,0.37437,0.027023,0.056472,0.334,0.22041,0.10705,0.674432,3.9895
0.093011,0.24904,0.039425,0.09727,0.26994,0.23831,0.18028,0.474562,1.6582
0.046927,0.48106,0.032505,0.058011,0.41489,0.24442,0.09752,0.866349,3.4694
0.11138,0.45602,0.042386,0.12224,0.46161,0.35,0.2106,0.610599,2.8862
0.040391,0.47494,0.026899,0.069889,0.35037,0.17434,0.060954,0.808896,4.732
